61236,1185616,8,Vals Im Bashir (2008),18 | 1h 30min | Documentary/ Animation/ Biography | 20 November 2008 (South Korea),An Israeli film director interviews fellow veterans of the 1982 invasion of Lebanon to reconstruct his own memories of his term of service in that conflict.
61240,1139797,7.9,Lat den ratte komma in (2008),15 | 1h 54min | Crime/ Drama/ Fantasy | 13 November 2008 (South Korea),"Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl."
61246,1104733,6.3,Hamlet 2 (2008),R | 1h 32min | Comedy/ Music | 27 August 2008 (USA),"In this irreverent comedy, a failed actor-turned-worse-high-school-drama-teacher rallies his Tucson, AZ students as he conceives and stages politically incorrect musical sequel to Shakespeare's Hamlet."
61248,452608,6.4,Death Race (2008),18 | 1h 45min | Action/ Sci-Fi/ Thriller | 16 October 2008 (South Korea),Ex-con Jensen Ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.
61250,852713,5.5,The House Bunny (2008),15 | 1h 37min | Comedy/ Romance | 22 August 2008 (USA),"After Playboy bunny Shelley is kicked out of the playboy mansion, she finds a job as the house mother for a sorority full of socially awkward girls."
61253,1091751,5.4,The Longshots (2008),PG | 1h 34min | Biography/ Comedy/ Drama | 22 August 2008 (USA),"The true story of Jasmine Plummer who, at the age of eleven, became the first female to play in Pop Warner football tournament in its 56-year history."
61255,1031969,6.2,The Rocker (2008),12 | 1h 42min | Comedy/ Music | 20 August 2008 (USA),"In the 1980s, a drummer is abandoned by his band just before they become rock superstars. Twenty years later, the drummer sees his second chance at stardom arise when he is asked to perform with his teenage nephew's high school rock band."
61257,963807,7.5,I.O.U.S.A. (2008),PG | 1h 25min | Documentary | 14 November 2008 (UK),Few are aware that America may be on the brink of a financial meltdown. I.O.U.S.A. explores the country's shocking current fiscal condition and ways to avoid a national economic disaster.
61262,790686,6.2,Mirrors (2008),18 | 1h 50min | Horror/ Mystery | 18 September 2008 (South Korea),An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.
61264,901485,6.3,La fille coupee en deux (2007),1h 55min | Drama/ Thriller | 8 August 2007 (France),A black comedy centered around a TV weather girl and the two very different men who pursue her.
61267,486321,4.5,Fly Me to the Moon (2007),All | 1h 24min | Animation/ Adventure/ Family | 30 October 2008 (South Korea),Three young houseflies stow away aboard the Apollo 11 flight to the moon.
61269,889671,7.4,Trumbo (2007),PG-13 | 1h 36min | Documentary/ Biography | 27 June 2008 (USA),"Through a focus on the life of Dalton Trumbo (1905-1976), this film examines the effects on individuals and families of a congressional pursuit of Hollywood Communists after World War II. Trumbo was one of several writers, directors, and actors who invoked the First Amendment in refusing to answer questions under oath. They were blacklisted and imprisoned. We follow Trumbo to prison, to exile in Mexico with his family, to poverty, to the public shunning of his children, to his writing under others' names, and to an eventual but incomplete vindication. Actors read his letters; his children and friends remember and comment. Archive photos, newsreels and interviews add texture."
61279,42692,7.1,Luci del varieta (1950),1h 37min | Drama/ Music/ Romance | 7 December 1956 (France),A beautiful and ambitious young woman joins a traveling troupe of third-rate vaudevillians and inadvertently causes jealousy and emotional crises.
61285,218505,7.3,Path to War (2002),2h 45min | Biography/ Drama/ War | TV Movie 18 May 2002,"In the mid 1960s, President Lyndon B. Johnson (Sir Michael Gambon) and his foreign-policy team debate the decision to withdraw from or escalate the war in Vietnam."
61289,906665,6.2,Sukiyaki Western Django (2007),R | 2h 1min | Action/ Western | 15 September 2007 (Japan),"A nameless gunfighter arrives in a town ripped apart by rival gangs and, though courted by both to join, chooses his own path."
61301,765430,5,American Zombie (2007),15 | 1h 30min | Comedy/ Drama/ Horror | 28 March 2008 (USA),Pic documents the daily lives of a small community of the living deceased who make their home in Los Angeles.
61312,425308,6.2,Noise (2007),18 | 1h 32min | Comedy/ Crime/ Drama | 25 November 2009 (France),A man who is being driven crazy by the noise in New York City decides to take vigilante action against it.
61317,445965,5.3,Feed (2005),1h 41min | Crime/ Horror/ Thriller | 17 February 2006 (UK),A cybercrime investigator tracks a man suspected of force-feeding women to death.
61319,1172206,6.9,Somers Town (2008),1h 11min | Comedy/ Drama | 22 August 2008 (UK),"A black-and-white study of a social environment in London, concentrating on a pair of unlikely new friends and the girl they both fancy."
61323,887883,7,Burn After Reading (2008),18 | 1h 36min | Comedy/ Crime/ Drama | 26 March 2009 (South Korea),A disk containing mysterious information from a CIA agent ends up in the hands of two unscrupulous and daft gym employees who attempt to sell it.
61348,1213644,1.9,Disaster Movie (2008),15 | 1h 27min | Comedy | 29 August 2008 (USA),"Over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events."
61350,364970,5.6,Babylon A.D. (2008),12 | 1h 30min | Action/ Adventure/ Sci-Fi | 2 October 2008 (South Korea),Veteran-turned-mercenary Toorop takes the high-risk job of escorting a woman from Russia to America. Little does he know that she is host to an organism that a cult wants to harvest in order to produce a genetically modified Messiah.
61352,988047,7,Traitor (2008),PG-13 | 1h 54min | Action/ Crime/ Drama | 27 August 2008 (USA),"When straight arrow FBI agent Roy Clayton heads up the investigation into a dangerous international conspiracy, all clues seem to lead back to former U.S. Special Operations officer, Samir Horn."
61354,844671,4.6,College (2008),18 | 1h 34min | Comedy | 29 August 2008 (USA),A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.
61357,1149405,7.3,Trouble the Water (2008),1h 30min | Documentary | 5 December 2008 (UK),A redemptive tale of an aspiring rap artist surviving failed levees and her own troubled past and seizing a chance for a new beginning.
61361,430770,5,The Women (2008),15 | 1h 54min | Comedy/ Drama | 9 October 2008 (South Korea),"A wealthy New Yorker wrestles with the decision to leave her cheating husband, as she and her friends discover that women really can have it all."
61373,98672,7.2,The Woman in Black (1989),1h 42min | Horror/ Mystery | TV Movie 24 December 1989,"A lawyer travels to a small seaside town to settle the estate of a recently deceased woman, but soon becomes ensnared in something much more sinister."
61396,54292,7.4,Sergeant Rutledge (1960),1h 51min | Crime/ Western | 25 May 1960 (USA),"Respected black cavalry Sergeant Brax Rutledge stands court-martial for raping and killing a white woman and murdering her father, his superior officer."
61398,804507,5.1,La terza madre (2007),R | 1h 42min | Drama/ Horror/ Thriller | 31 October 2007 (Italy),Part three of the 'Three Mothers' trilogy which takes place in Rome and has to do with Mater Lachrymarum (The Third Mother).
61401,831887,4.8,The Spirit (2008),PG-13 | 1h 43min | Action/ Crime/ Fantasy | 25 December 2008 (USA),"Rookie cop Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces in Central City."
61406,472027,8.5,John Adams ,1h 11min | Biography/ Drama/ History | TV Mini-Series (2008),"The life of one of the USA's Founding Fathers, its second President, and his role in the nation's first 50 years."
61414,34297,6.5,Tobacco Road (1941),1h 24min | Comedy/ Drama | 7 March 1941 (USA),Hillbilly family life in 1941 rural Georgia.
61434,64754,7.1,Oh! What a Lovely War (1969),2h 24min | Comedy/ Musical/ War | 10 April 1969 (UK),The working-class Smiths change their initially sunny views on World War I after the three boys of the family witness the harsh reality of trench warfare.
61449,1068641,6.8,The Burning Plain (2008),18 | 1h 47min | Crime/ Drama/ Romance | 17 February 2015 (South Korea),A drama with a two-tiered storyline concerning a mother and daughter who try to form a bond after the young woman's difficult childhood.
61451,37263,7.4,The Seventh Cross (1944),1h 52min | Drama/ Thriller/ War | 24 July 1944 (USA),"In 1936, seven prisoners escape from a concentration camp. Nazis put up seven crosses for demonstrative executions. The story focuses on one of the fugitives, who relies on own courage and compassion of people to avoid the seventh cross."
61465,814022,5.4,Bangkok Dangerous (2008),15 | 1h 39min | Action/ Crime/ Thriller | 11 September 2008 (South Korea),A hitman who's in Bangkok to pull off a series of jobs violates his personal code when he falls for a local woman and bonds with his errand boy.
61467,790657,5.8,Everybody Wants to Be Italian (2007),R | 1h 45min | Comedy/ Romance | 26 March 2009 (Israel),"It's a case of mistaken ethnicity, where two non-Italians pretend to be Italian to win each others hearts in Boston's North End."
61470,77270,7,The Boys in Company C (1978),2h 5min | Drama/ War | 2 March 1978 (UK),"In 1967, five young men undergo boot camp training before being shipped out to Vietnam. Once they get there, the experience proves worse than they could have imagined."
61473,490234,6.8,Un secret (2007),1h 45min | Drama/ War | 3 October 2007 (France),A 15-year-old boy unearths a shocking family secret.
61475,1020936,6.9,August Evening (2007),PG-13 | 2h 8min | Drama | 21 June 2007 (USA),"August Evening follows an aging undocumented farm worker named Jaime and his young, widowed daughter-in-law, Lupe, as their lives are thrown into upheaval. Lupe is more of a daughter to Jaime than his own children, and the two try to stick together... but change is inevitable."
61493,992911,6.8,Dou foh sin (2007),18 | 1h 28min | Action/ Crime/ Thriller | 12 June 2008 (South Korea),"A hot-headed inspector takes on a small but powerful Vietnamese-Chinese gang, after a series of crimes and murder attempts committed and putting an undercover cop and his girlfriend in great danger."
61553,492881,4.6,The Fifth Commandment (2008),18 | 1h 30min | Action/ Comedy/ Crime | 22 August 2008 (USA),"In Bangkok, an assassin who turns down a job that hits too close to home finds himself targeted by the elite members of his profession."
61560,100768,7.4,That's Black Entertainment (1990),1h | Documentary/ History/ Music,"This documentary presents clips from black films from 1929 through 1957. Musical performers include Paul Robeson (in Song of Freedom), Bessie Smith (St. Louis Blues), Eubie Blake and the Nicholas Brothers (Pie-Pie Blackbird), Lena Horne (Boogie Woogie Dream), Nat 'King' Cole (Killer Diller), Sammy Davis Jr. (Rufus Jones for President), Cab Calloway (Jitterbug Party), and Ethel Waters (Carib Gold). Dramatic excerpts include Murder in Harlem (1935), Juke Joint (1947), and Souls of Sin (1949). Also included are clips from white films stereotyping blacks, including Griffith's Birth of a Nation, and a blackfaced Bing Crosby in Crooner's Holiday (1934)."
